timestamp,hour,day,month,aqi_target,co,no2,o3,pm2_5,pm10
2024-12-14 23:00:00,23,14,12,5.0,5020.14,93.22,0.0,334.05,442.1
2024-12-15 00:00:00,0,15,12,5.0,3898.62,75.4,0.0,262.05,357.52
2024-12-15 01:00:00,1,15,12,5.0,2937.32,63.75,0.01,202.84,285.27
2024-12-15 02:00:00,2,15,12,5.0,2349.85,57.58,0.27,167.98,241.57
2024-12-15 03:00:00,3,15,12,5.0,2002.72,52.09,2.95,146.46,214.45
2024-12-15 04:00:00,4,15,12,5.0,1842.5,45.93,8.67,138.92,203.9
2024-12-15 05:00:00,5,15,12,5.0,1789.09,42.16,13.95,139.4,202.28
2024-12-15 06:00:00,6,15,12,5.0,1815.8,41.81,15.74,145.67,208.08
2024-12-15 07:00:00,7,15,12,5.0,2269.74,53.47,4.11,175.68,244.85
2024-12-15 08:00:00,8,15,12,5.0,3177.64,58.26,0.56,221.93,302.03
2024-12-15 09:00:00,9,15,12,5.0,4112.24,63.06,4.25,267.96,357.84
2024-12-15 10:00:00,10,15,12,5.0,4592.9,74.71,11.8,301.71,398.58
2024-12-15 11:00:00,11,15,12,5.0,4646.3,93.22,28.61,323.43,424.96
2024-12-15 12:00:00,12,15,12,5.0,2883.91,76.77,94.41,259.79,342.69
2024-12-15 13:00:00,13,15,12,5.0,2456.67,67.86,123.02,252.23,329.31
2024-12-15 14:00:00,14,15,12,5.0,2349.85,65.8,140.19,256.82,332.27
2024-12-15 15:00:00,15,15,12,5.0,3070.83,95.96,114.44,298.43,380.86
2024-12-15 16:00:00,16,15,12,5.0,4486.08,156.28,54.36,372.57,469.91
2024-12-15 17:00:00,17,15,12,5.0,5981.45,208.38,5.45,440.71,550.61
2024-12-15 18:00:00,18,15,12,5.0,7049.56,213.86,0.0,491.58,610.34
2024-12-15 19:00:00,19,15,12,5.0,7690.43,213.86,0.0,543.68,674.08
2024-12-15 20:00:00,20,15,12,5.0,8651.73,216.6,0.0,614.51,757.48
2024-12-15 21:00:00,21,15,12,5.0,9399.41,222.09,0.0,686.52,838.33
2024-12-15 22:00:00,22,15,12,5.0,10040.28,224.83,0.0,748.92,905.86
2024-12-15 23:00:00,23,15,12,5.0,10147.09,216.6,0.0,782.8,941.14
2024-12-16 00:00:00,0,16,12,5.0,10253.91,213.86,0.0,788.62,940.91
2024-12-16 01:00:00,1,16,12,5.0,9826.66,202.89,0.0,776.31,921.61
2024-12-16 02:00:00,2,16,12,5.0,8331.3,172.73,0.0,715.67,853.05
2024-12-16 03:00:00,3,16,12,5.0,6462.1,134.35,0.0,619.95,750.81
2024-12-16 04:00:00,4,16,12,5.0,5180.36,106.93,0.01,551.38,678.75
2024-12-16 05:00:00,5,16,12,5.0,4486.08,87.74,0.02,512.67,635.38
2024-12-16 06:00:00,6,16,12,5.0,4165.65,74.03,0.02,491.3,610.75
2024-12-16 07:00:00,7,16,12,5.0,4966.74,68.55,0.0,541.2,669.26
2024-12-16 08:00:00,8,16,12,5.0,7156.37,74.03,0.19,661.41,805.54
2024-12-16 09:00:00,9,16,12,5.0,9506.23,87.74,2.06,781.84,933.89
2024-12-16 10:00:00,10,16,12,5.0,10574.34,120.64,7.51,853.97,1006.72
2024-12-16 11:00:00,11,16,12,5.0,10574.34,191.93,27.18,903.85,1046.82
2024-12-16 12:00:00,12,16,12,5.0,4112.24,109.67,131.61,469.08,530.33
2024-12-16 13:00:00,13,16,12,5.0,4058.84,108.3,178.81,483.74,543.13
2024-12-16 14:00:00,14,16,12,5.0,4219.06,112.41,211.72,502.08,561.92
2024-12-16 15:00:00,15,16,12,5.0,4699.71,132.98,191.69,513.12,576.93
2024-12-16 16:00:00,16,16,12,5.0,5928.04,186.44,121.59,575.37,655.25
2024-12-16 17:00:00,17,16,12,5.0,7370.0,268.7,33.62,634.9,728.16
2024-12-16 18:00:00,18,16,12,5.0,8544.92,296.12,0.21,682.25,787.96
2024-12-16 19:00:00,19,16,12,5.0,9399.41,271.44,0.0,750.96,872.97
2024-12-16 20:00:00,20,16,12,5.0,10253.91,265.96,0.0,827.01,964.39
2024-12-16 21:00:00,21,16,12,5.0,10787.96,265.96,0.0,897.69,1043.92
2024-12-16 22:00:00,22,16,12,5.0,10574.34,249.51,0.0,929.01,1080.24
2024-12-16 23:00:00,23,16,12,5.0,9613.04,216.6,0.0,886.13,1033.05
2024-12-17 00:00:00,0,17,12,5.0,8224.49,183.7,0.0,796.25,931.53
2024-12-17 01:00:00,1,17,12,5.0,6942.75,157.65,0.01,714.33,834.95
2024-12-17 02:00:00,2,17,12,5.0,5821.23,134.35,0.17,645.75,755.53
2024-12-17 03:00:00,3,17,12,5.0,4859.92,112.41,1.41,581.73,687.22
2024-12-17 04:00:00,4,17,12,5.0,4165.65,91.85,3.93,534.97,639.86
2024-12-17 05:00:00,5,17,12,5.0,3685.0,75.4,5.32,505.55,608.12
2024-12-17 06:00:00,6,17,12,5.0,3524.78,65.8,3.49,490.39,589.82
2024-12-17 07:00:00,7,17,12,5.0,4325.87,63.75,0.12,538.49,645.89
2024-12-17 08:00:00,8,17,12,5.0,6195.07,67.86,0.21,630.3,733.74
2024-12-17 09:00:00,9,17,12,5.0,7904.05,72.66,2.24,718.5,817.34
2024-12-17 10:00:00,10,17,12,5.0,8651.73,97.33,8.49,774.63,881.04
2024-12-17 11:00:00,11,17,12,5.0,8651.73,153.54,32.9,820.01,918.85
2024-12-17 12:00:00,12,17,12,5.0,3231.05,78.83,138.76,386.72,423.57
2024-12-17 13:00:00,13,17,12,5.0,3311.16,82.94,175.95,396.64,434.36
2024-12-17 14:00:00,14,17,12,5.0,3471.37,87.74,203.13,406.71,445.84
2024-12-17 15:00:00,15,17,12,5.0,4325.87,122.01,171.66,440.59,489.85
2024-12-17 16:00:00,16,17,12,5.0,5767.82,186.44,91.55,525.86,595.08
2024-12-17 17:00:00,17,17,12,5.0,7370.0,246.76,10.82,597.06,684.96
2024-12-17 18:00:00,18,17,12,5.0,8224.49,233.05,0.0,642.27,748.91
2024-12-17 19:00:00,19,17,12,5.0,8224.49,208.38,0.0,666.8,792.42
2024-12-17 20:00:00,20,17,12,5.0,7904.05,189.19,0.0,682.53,827.3
2024-12-17 21:00:00,21,17,12,5.0,7263.18,167.25,0.0,686.86,839.72
2024-12-17 22:00:00,22,17,12,5.0,6568.91,146.69,0.01,680.64,837.81
2024-12-17 23:00:00,23,17,12,5.0,5874.63,127.49,0.15,658.36,812.5
2024-12-18 00:00:00,0,18,12,5.0,5180.36,111.04,1.18,617.84,759.76
2024-12-18 01:00:00,1,18,12,5.0,4646.3,90.48,6.62,594.97,726.76
2024-12-18 02:00:00,2,18,12,5.0,4379.27,70.6,15.38,594.9,718.31
2024-12-18 03:00:00,3,18,12,5.0,4272.46,56.21,20.03,610.03,724.59
2024-12-18 04:00:00,4,18,12,5.0,4379.27,50.04,19.49,631.28,736.99
2024-12-18 05:00:00,5,18,12,5.0,4646.3,51.41,15.02,653.99,752.25
2024-12-18 06:00:00,6,18,12,5.0,4966.74,59.63,6.62,679.58,775.28
2024-12-18 07:00:00,7,18,12,5.0,5981.45,67.86,0.16,731.63,836.64
2024-12-18 08:00:00,8,18,12,5.0,7797.24,78.14,0.23,796.01,914.06
2024-12-18 09:00:00,9,18,12,5.0,9613.04,95.96,2.39,851.71,973.6
2024-12-18 10:00:00,10,18,12,5.0,10574.34,132.98,8.94,885.68,1010.71
2024-12-18 11:00:00,11,18,12,5.0,10574.34,194.67,28.97,909.34,1032.39
2024-12-18 12:00:00,12,18,12,5.0,4646.3,102.82,160.22,542.93,603.13
2024-12-18 13:00:00,13,18,12,5.0,3952.03,82.94,208.85,518.04,574.04
2024-12-18 14:00:00,14,18,12,5.0,3845.21,77.46,231.74,525.57,584.48
2024-12-18 15:00:00,15,18,12,5.0,4325.87,100.08,194.55,550.73,619.77
2024-12-18 16:00:00,16,18,12,5.0,5393.98,150.8,107.29,589.55,674.19
2024-12-18 17:00:00,17,18,12,5.0,6568.91,205.64,18.95,608.37,705.82
2024-12-18 18:00:00,18,18,12,5.0,7156.37,191.93,0.01,611.68,720.19
2024-12-18 19:00:00,19,18,12,5.0,7156.37,164.51,0.0,615.2,735.75
2024-12-18 20:00:00,20,18,12,5.0,6942.75,146.69,0.0,629.68,760.54
2024-12-18 21:00:00,21,18,12,5.0,6729.13,131.61,0.0,637.38,773.19
2024-12-18 22:00:00,22,18,12,5.0,6408.69,119.27,0.0,642.14,781.2
2024-12-18 23:00:00,23,18,12,5.0,5928.04,106.93,0.01,625.42,767.92
2024-12-19 00:00:00,0,19,12,5.0,5393.98,98.71,0.05,588.23,726.77
2024-12-19 01:00:00,1,19,12,5.0,5073.55,93.22,0.1,569.11,702.0
2024-12-19 02:00:00,2,19,12,5.0,4966.74,87.74,0.12,570.68,699.9
2024-12-19 03:00:00,3,19,12,5.0,5020.14,84.31,0.07,580.6,703.42
2024-12-19 04:00:00,4,19,12,5.0,5340.58,87.74,0.01,606.68,724.15
2024-12-19 05:00:00,5,19,12,5.0,5981.45,105.56,0.0,658.26,768.51
2024-12-19 06:00:00,6,19,12,5.0,6622.31,120.64,0.0,715.85,818.71
2024-12-19 07:00:00,7,19,12,5.0,7797.24,123.38,0.0,800.03,904.57
2024-12-19 08:00:00,8,19,12,5.0,9506.23,124.75,0.24,903.24,1012.97
2024-12-19 09:00:00,9,19,12,5.0,10147.09,117.9,2.68,943.84,1050.13
2024-12-19 10:00:00,10,19,12,5.0,9292.6,122.01,11.62,912.71,1011.99
2024-12-19 11:00:00,11,19,12,5.0,7904.05,135.72,43.63,865.41,954.18
2024-12-19 12:00:00,12,19,12,5.0,3204.35,52.09,165.94,475.95,509.4
2024-12-19 13:00:00,13,19,12,5.0,2750.4,38.04,205.99,455.7,483.64
2024-12-19 14:00:00,14,19,12,5.0,2590.18,32.56,217.44,463.62,489.48
2024-12-19 15:00:00,15,19,12,5.0,3257.75,64.43,170.23,501.2,534.23
2024-12-19 16:00:00,16,19,12,5.0,4592.9,122.01,87.26,576.73,623.14
2024-12-19 17:00:00,17,19,12,5.0,5821.23,169.99,11.44,644.01,702.06
2024-12-19 18:00:00,18,19,12,5.0,6248.47,150.8,0.01,694.1,761.55
2024-12-19 19:00:00,19,19,12,5.0,6248.47,127.49,0.0,738.14,814.06
2024-12-19 20:00:00,20,19,12,5.0,6408.69,111.04,0.0,777.75,860.19
2024-12-19 21:00:00,21,19,12,5.0,6248.47,95.96,0.0,771.48,851.91
2024-12-19 22:00:00,22,19,12,5.0,5981.45,81.57,0.0,741.36,817.88
2024-12-19 23:00:00,23,19,12,5.0,5607.6,73.34,0.0,706.22,776.99
2024-12-20 00:00:00,0,20,12,5.0,4966.74,67.17,0.0,652.33,711.81
2024-12-20 01:00:00,1,20,12,5.0,4272.46,61.69,0.02,608.4,658.96
2024-12-20 02:00:00,2,20,12,5.0,3738.4,57.58,0.14,588.83,635.65
2024-12-20 03:00:00,3,20,12,5.0,3524.78,56.89,0.41,586.37,633.21
2024-12-20 04:00:00,4,20,12,5.0,3417.97,54.84,0.71,587.9,633.35
2024-12-20 05:00:00,5,20,12,5.0,3417.97,52.78,0.73,593.54,634.76
2024-12-20 06:00:00,6,20,12,5.0,3578.19,52.09,0.36,601.14,632.45
2024-12-20 07:00:00,7,20,12,5.0,4272.46,54.15,0.02,649.1,685.02
2024-12-20 08:00:00,8,20,12,5.0,5233.76,58.26,0.19,689.42,740.76
2024-12-20 09:00:00,9,20,12,5.0,5554.2,58.95,2.12,697.58,757.8
2024-12-20 10:00:00,10,20,12,5.0,5554.2,63.75,8.14,689.69,755.49
2024-12-20 11:00:00,11,20,12,5.0,5180.36,78.14,25.03,660.94,727.67
2024-12-20 12:00:00,12,20,12,5.0,1401.9,26.05,144.48,249.18,266.29
2024-12-20 13:00:00,13,20,12,5.0,1054.76,19.88,155.93,192.15,205.56
2024-12-20 14:00:00,14,20,12,5.0,988.01,20.39,157.36,172.87,185.84
2024-12-20 15:00:00,15,20,12,5.0,1815.8,59.63,113.01,197.08,220.86
2024-12-20 16:00:00,16,20,12,5.0,3391.27,126.12,40.05,259.03,301.83
2024-12-20 17:00:00,17,20,12,5.0,5073.55,160.4,2.21,315.52,375.5
2024-12-20 18:00:00,18,20,12,5.0,5981.45,148.06,0.0,349.86,426.52
2024-12-20 19:00:00,19,20,12,5.0,5821.23,123.38,0.0,365.05,454.65
2024-12-20 20:00:00,20,20,12,5.0,5233.76,104.19,0.0,373.49,470.45
2024-12-20 21:00:00,21,20,12,5.0,4753.11,98.71,0.0,390.08,488.83
2024-12-20 22:00:00,22,20,12,5.0,4646.3,100.08,0.05,447.62,545.38
2024-12-20 23:00:00,23,20,12,5.0,4592.9,101.45,3.17,525.61,615.89
2024-12-21 00:00:00,0,21,12,5.0,4272.46,86.37,23.25,566.48,640.96
2024-12-21 01:00:00,1,21,12,5.0,4005.43,67.17,33.62,573.44,636.77
2024-12-21 02:00:00,2,21,12,5.0,3631.59,50.04,39.7,557.57,612.13
2024-12-21 03:00:00,3,21,12,5.0,3391.27,40.44,40.41,538.14,586.73
2024-12-21 04:00:00,4,21,12,5.0,3257.75,37.01,36.84,526.73,572.2
2024-12-21 05:00:00,5,21,12,5.0,3257.75,38.73,30.04,524.27,568.97
2024-12-21 06:00:00,6,21,12,5.0,3311.16,43.87,19.13,524.87,571.12
2024-12-21 07:00:00,7,21,12,5.0,3845.21,56.21,2.26,549.17,603.45
2024-12-21 08:00:00,8,21,12,5.0,4753.11,63.06,0.38,585.64,650.62
2024-12-21 09:00:00,9,21,12,5.0,5500.79,68.55,3.84,606.23,677.65
2024-12-21 10:00:00,10,21,12,5.0,5981.45,79.51,11.98,625.56,702.55
2024-12-21 11:00:00,11,21,12,5.0,6195.07,108.3,33.26,648.66,728.62
2024-12-21 12:00:00,12,21,12,5.0,1682.28,37.36,137.33,225.59,245.43
2024-12-21 13:00:00,13,21,12,5.0,1335.14,32.22,148.77,184.5,199.86
2024-12-21 14:00:00,14,21,12,5.0,1375.2,35.64,157.36,187.0,202.36
2024-12-21 15:00:00,15,21,12,5.0,2189.64,70.6,125.89,226.26,250.3
2024-12-21 16:00:00,16,21,12,5.0,3791.81,138.46,58.65,296.97,335.65
2024-12-21 17:00:00,17,21,12,5.0,5714.42,202.89,5.01,368.57,421.68
2024-12-21 18:00:00,18,21,12,5.0,7476.81,230.31,0.0,443.6,510.71
2024-12-21 19:00:00,19,21,12,5.0,9078.98,246.76,0.0,528.57,610.64
2024-12-21 20:00:00,20,21,12,5.0,10467.53,260.47,0.0,623.75,722.67
2024-12-21 21:00:00,21,21,12,5.0,11535.64,271.44,0.0,702.59,813.68
2024-12-21 22:00:00,22,21,12,5.0,12176.51,274.18,0.0,764.99,884.51
2024-12-21 23:00:00,23,21,12,5.0,12710.57,274.18,0.0,802.3,922.81
2024-12-22 00:00:00,0,22,12,5.0,12924.19,274.18,0.0,802.3,913.56
2024-12-22 01:00:00,1,22,12,5.0,12710.57,271.44,0.0,787.34,889.37
2024-12-22 02:00:00,2,22,12,5.0,12496.95,265.96,0.0,786.11,881.71
2024-12-22 03:00:00,3,22,12,5.0,12496.95,260.47,0.0,795.38,888.3
2024-12-22 04:00:00,4,22,12,5.0,12496.95,257.73,0.0,807.45,899.59
2024-12-22 05:00:00,5,22,12,5.0,12496.95,257.73,0.0,818.12,910.37
2024-12-22 06:00:00,6,22,12,5.0,12283.33,246.76,0.0,830.19,925.44
2024-12-22 07:00:00,7,22,12,5.0,12283.33,227.57,0.0,866.87,972.68
2024-12-22 08:00:00,8,22,12,5.0,12710.57,205.64,0.23,917.64,1037.77
2024-12-22 09:00:00,9,22,12,5.0,13031.01,186.44,2.62,963.51,1088.62
2024-12-22 10:00:00,10,22,12,5.0,12924.19,194.67,9.57,999.8,1119.49
2024-12-22 11:00:00,11,22,12,5.0,12390.14,233.05,32.19,1028.49,1135.37
2024-12-22 12:00:00,12,22,12,5.0,3231.05,72.66,155.93,418.77,448.07
2024-12-22 13:00:00,13,22,12,5.0,2269.74,44.55,188.83,338.19,359.69
2024-12-22 14:00:00,14,22,12,5.0,1922.61,30.85,208.85,317.28,336.87
2024-12-22 15:00:00,15,22,12,5.0,2376.56,54.15,175.95,337.11,362.9
2024-12-22 16:00:00,16,22,12,5.0,3471.37,102.82,104.43,380.1,416.85
2024-12-22 17:00:00,17,22,12,5.0,4486.08,153.54,28.61,410.29,456.21
2024-12-22 18:00:00,18,22,12,5.0,4806.52,146.69,0.36,424.52,475.01
2024-12-22 19:00:00,19,22,12,5.0,4539.49,115.16,0.03,431.77,483.52
2024-12-22 20:00:00,20,22,12,5.0,4112.24,91.85,0.05,432.81,484.89
2024-12-22 21:00:00,21,22,12,5.0,3524.78,74.03,0.23,407.57,455.41
2024-12-22 22:00:00,22,22,12,5.0,3070.83,67.17,1.12,375.64,418.41
2024-12-22 23:00:00,23,22,12,5.0,2670.29,65.12,9.12,340.28,375.66
2024-12-23 00:00:00,0,23,12,5.0,1895.9,40.78,52.21,272.94,294.88
2024-12-23 01:00:00,1,23,12,5.0,1615.52,29.82,63.66,246.9,263.77
2024-12-23 02:00:00,2,23,12,5.0,1441.96,22.96,71.53,228.09,241.89
2024-12-23 03:00:00,3,23,12,5.0,1375.2,20.73,79.39,214.92,226.33
2024-12-23 04:00:00,4,23,12,5.0,1455.31,21.93,76.53,212.22,223.18
2024-12-23 05:00:00,5,23,12,5.0,1535.42,23.65,72.96,211.62,222.86
2024-12-23 06:00:00,6,23,12,5.0,1655.58,27.42,68.66,214.93,227.72
2024-12-23 07:00:00,7,23,12,5.0,2162.93,47.98,50.78,240.55,260.1
2024-12-23 08:00:00,8,23,12,5.0,2696.99,74.03,23.96,262.82,287.9
2024-12-23 09:00:00,9,23,12,5.0,1949.31,50.04,51.5,202.55,218.72
2024-12-23 10:00:00,10,23,12,5.0,1842.5,45.93,48.64,196.3,211.89
2024-12-23 11:00:00,11,23,12,5.0,1842.5,46.61,45.78,190.28,206.47
2024-12-23 12:00:00,12,23,12,5.0,1895.9,50.04,43.99,180.47,197.09
2024-12-23 13:00:00,13,23,12,5.0,1708.98,45.93,50.07,157.47,171.71
2024-12-23 14:00:00,14,23,12,5.0,1401.9,35.99,64.37,130.51,140.88
2024-12-23 15:00:00,15,23,12,5.0,1508.71,41.81,60.8,139.88,152.15
2024-12-23 16:00:00,16,23,12,5.0,2136.23,67.17,27.18,181.8,202.39
2024-12-23 17:00:00,17,23,12,5.0,2803.8,82.25,2.66,224.19,252.97
2024-12-23 18:00:00,18,23,12,5.0,3284.45,71.97,0.02,266.09,304.65
2024-12-23 19:00:00,19,23,12,5.0,3791.81,61.01,0.0,322.3,375.29
2024-12-23 20:00:00,20,23,12,5.0,4272.46,55.52,0.0,381.28,450.58
2024-12-23 21:00:00,21,23,12,5.0,4486.08,52.09,0.0,419.05,496.76
2024-12-23 22:00:00,22,23,12,5.0,4379.27,49.35,0.0,432.51,516.8
2024-12-23 23:00:00,23,23,12,5.0,4058.84,45.93,0.0,415.36,505.3
2024-12-24 00:00:00,0,24,12,5.0,3471.37,43.53,0.0,371.56,458.77
2024-12-24 01:00:00,1,24,12,5.0,2883.91,40.44,0.04,333.84,417.36
2024-12-24 02:00:00,2,24,12,5.0,2456.67,37.01,0.35,313.97,391.91
2024-12-24 03:00:00,3,24,12,5.0,2269.74,33.24,2.08,308.37,379.77
2024-12-24 04:00:00,4,24,12,5.0,2403.26,33.59,5.59,322.76,386.7
2024-12-24 05:00:00,5,24,12,5.0,2670.29,39.76,8.94,344.57,401.07
2024-12-24 06:00:00,6,24,12,5.0,2937.32,49.35,9.75,365.01,416.46
2024-12-24 07:00:00,7,24,12,5.0,3578.19,64.43,1.77,406.77,463.01
2024-12-24 08:00:00,8,24,12,5.0,4379.27,67.17,0.39,441.3,506.65
2024-12-24 09:00:00,9,24,12,5.0,4646.3,64.43,4.43,444.15,514.54
2024-12-24 10:00:00,10,24,12,5.0,4699.71,66.49,14.84,443.28,522.37
2024-12-24 11:00:00,11,24,12,5.0,4379.27,74.03,41.13,426.7,509.89
2024-12-24 12:00:00,12,24,12,5.0,2536.77,49.35,98.71,253.59,300.8
2024-12-24 13:00:00,13,24,12,5.0,1842.5,37.36,125.89,187.72,222.59
2024-12-24 14:00:00,14,24,12,5.0,1508.71,32.56,138.76,150.78,179.69
2024-12-24 15:00:00,15,24,12,5.0,1922.61,54.84,110.15,150.09,182.36
2024-12-24 16:00:00,16,24,12,5.0,2937.32,97.33,47.92,169.19,211.42
2024-12-24 17:00:00,17,24,12,5.0,4005.43,122.01,3.93,183.68,236.01
2024-12-24 18:00:00,18,24,12,5.0,4699.71,111.04,0.0,198.85,262.44
2024-12-24 19:00:00,19,24,12,5.0,4913.33,102.82,0.0,226.11,301.27
2024-12-24 20:00:00,20,24,12,5.0,4806.52,98.71,0.0,259.84,343.92
2024-12-24 21:00:00,21,24,12,5.0,4592.9,100.08,0.0,278.5,362.73
2024-12-24 22:00:00,22,24,12,5.0,4325.87,100.08,0.0,279.78,361.85
2024-12-24 23:00:00,23,24,12,5.0,3791.81,98.71,0.01,245.56,318.87
2024-12-25 00:00:00,0,25,12,5.0,3017.43,93.22,0.41,186.97,244.27
2024-12-25 01:00:00,1,25,12,5.0,2456.67,80.88,2.55,152.36,199.32
2024-12-25 02:00:00,2,25,12,5.0,2189.64,66.49,6.88,139.11,180.5
2024-12-25 03:00:00,3,25,12,5.0,2136.23,57.58,6.88,139.42,179.96
2024-12-25 04:00:00,4,25,12,5.0,2243.04,54.15,2.64,148.45,191.0
2024-12-25 05:00:00,5,25,12,5.0,2403.26,52.09,0.44,160.67,205.81
2024-12-25 06:00:00,6,25,12,5.0,2670.29,49.35,0.04,176.65,225.87
2024-12-25 07:00:00,7,25,12,5.0,3417.97,47.98,0.0,222.9,284.71
2024-12-25 08:00:00,8,25,12,5.0,4379.27,48.67,0.17,275.67,350.7
2024-12-25 09:00:00,9,25,12,5.0,4699.71,50.04,2.62,310.19,389.65
2024-12-25 10:00:00,10,25,12,5.0,4806.52,62.38,10.28,342.65,427.81
2024-12-25 11:00:00,11,25,12,5.0,4753.11,85.68,34.69,374.46,461.49
2024-12-25 12:00:00,12,25,12,5.0,3204.35,66.49,120.16,314.99,367.33
2024-12-25 13:00:00,13,25,12,5.0,2696.99,51.41,173.09,304.38,348.13
2024-12-25 14:00:00,14,25,12,5.0,2429.96,41.13,208.85,307.5,350.9
2024-12-25 15:00:00,15,25,12,5.0,2883.91,61.01,185.97,334.13,383.73
2024-12-25 16:00:00,16,25,12,5.0,4005.43,113.79,113.01,381.27,442.39
2024-12-25 17:00:00,17,25,12,5.0,5340.58,183.7,23.96,425.51,495.57
2024-12-25 18:00:00,18,25,12,5.0,6301.88,194.67,0.02,459.26,537.01
2024-12-25 19:00:00,19,25,12,5.0,6195.07,178.22,0.0,469.3,549.23
2024-12-25 20:00:00,20,25,12,5.0,5393.98,156.28,0.11,446.59,523.06
2024-12-25 21:00:00,21,25,12,5.0,4592.9,134.35,1.41,406.74,478.63
2024-12-25 22:00:00,22,25,12,5.0,4379.27,122.01,2.41,397.86,472.49
2024-12-25 23:00:00,23,25,12,5.0,4165.65,112.41,3.22,381.64,457.08
2024-12-26 00:00:00,0,26,12,5.0,3738.4,100.08,6.26,349.05,417.8
2024-12-26 01:00:00,1,26,12,5.0,3311.16,81.57,12.52,326.72,387.78
2024-12-26 02:00:00,2,26,12,5.0,3044.13,64.43,18.06,321.23,376.44
2024-12-26 03:00:00,3,26,12,5.0,2910.61,52.09,20.03,326.37,376.87
2024-12-26 04:00:00,4,26,12,5.0,2910.61,45.93,18.95,338.98,387.53
2024-12-26 05:00:00,5,26,12,5.0,2964.02,44.55,15.38,355.39,404.26
2024-12-26 06:00:00,6,26,12,5.0,3150.94,47.3,7.51,373.99,425.97
2024-12-26 07:00:00,7,26,12,5.0,3952.03,51.41,0.23,425.43,490.46
2024-12-26 08:00:00,8,26,12,5.0,5447.39,56.21,0.16,498.41,581.36
2024-12-26 09:00:00,9,26,12,5.0,6835.94,63.75,2.06,559.3,655.47
2024-12-26 10:00:00,10,26,12,5.0,7370.0,83.63,7.87,589.11,691.73
2024-12-26 11:00:00,11,26,12,5.0,7263.18,124.75,26.82,604.54,709.79
2024-12-26 12:00:00,12,26,12,5.0,3417.97,76.77,113.01,309.66,357.39
2024-12-26 13:00:00,13,26,12,5.0,2750.4,60.32,150.2,262.42,302.59
2024-12-26 14:00:00,14,26,12,5.0,2456.67,52.78,177.38,254.95,294.07
2024-12-26 15:00:00,15,26,12,5.0,3097.53,80.2,153.06,291.2,340.74
2024-12-26 16:00:00,16,26,12,5.0,4539.49,134.35,90.84,358.93,426.28
2024-12-26 17:00:00,17,26,12,5.0,6141.66,194.67,23.25,416.46,500.57
2024-12-26 18:00:00,18,26,12,5.0,7476.81,205.64,0.42,461.34,560.35
2024-12-26 19:00:00,19,26,12,5.0,8117.68,197.41,0.0,506.33,622.05
2024-12-26 20:00:00,20,26,12,5.0,8544.92,194.67,0.0,554.15,684.77
2024-12-26 21:00:00,21,26,12,5.0,8865.36,191.93,0.0,604.46,746.26
2024-12-26 22:00:00,22,26,12,5.0,9078.98,189.19,0.0,647.99,797.36
2024-12-26 23:00:00,23,26,12,5.0,9185.79,183.7,0.0,666.92,820.19
2024-12-27 00:00:00,0,27,12,5.0,9078.98,191.93,0.0,664.19,813.96
2024-12-27 01:00:00,1,27,12,5.0,8972.17,194.67,0.0,672.84,819.12
2024-12-27 02:00:00,2,27,12,5.0,8758.54,189.19,0.0,682.78,827.19
2024-12-27 03:00:00,3,27,12,5.0,8117.68,169.99,0.0,665.95,806.47
2024-12-27 04:00:00,4,27,12,5.0,7370.0,150.8,0.0,641.32,778.05
2024-12-27 05:00:00,5,27,12,5.0,6729.13,132.98,0.0,618.17,743.85
2024-12-27 06:00:00,6,27,12,5.0,6088.26,112.41,0.0,587.56,698.57
2024-12-27 07:00:00,7,27,12,5.0,6248.47,100.08,0.0,600.24,711.54
2024-12-27 08:00:00,8,27,12,5.0,7476.81,100.08,0.03,655.05,775.89
2024-12-27 09:00:00,9,27,12,5.0,8438.11,101.45,0.4,701.57,823.12
2024-12-27 10:00:00,10,27,12,5.0,8224.49,97.33,2.19,706.63,824.74
2024-12-27 11:00:00,11,27,12,5.0,7263.18,100.08,9.3,688.94,800.67
2024-12-27 12:00:00,12,27,12,5.0,3738.4,65.8,91.55,470.08,526.02
2024-12-27 13:00:00,13,27,12,5.0,3044.13,50.04,118.73,437.97,477.94
2024-12-27 14:00:00,14,27,12,5.0,2750.4,41.81,124.45,412.19,437.86
2024-12-27 15:00:00,15,27,12,5.0,2082.82,30.16,115.87,283.51,295.33
2024-12-27 16:00:00,16,27,12,5.0,1789.09,29.47,101.57,216.02,223.94
2024-12-27 17:00:00,17,27,12,5.0,1548.77,31.87,87.98,163.69,170.51
2024-12-27 18:00:00,18,27,12,5.0,2109.53,69.23,37.91,167.33,181.82
2024-12-27 19:00:00,19,27,12,5.0,3391.27,94.59,0.56,234.4,267.31
2024-12-27 20:00:00,20,27,12,5.0,4699.71,93.22,0.0,317.3,373.54
2024-12-27 21:00:00,21,27,12,5.0,5554.2,93.22,0.0,376.68,448.78
2024-12-27 22:00:00,22,27,12,5.0,4966.74,79.51,0.0,351.66,419.98
2024-12-27 23:00:00,23,27,12,5.0,3284.45,58.26,0.09,242.31,291.43
2024-12-28 00:00:00,0,28,12,5.0,2002.72,43.18,1.22,145.81,172.98
2024-12-28 01:00:00,1,28,12,5.0,1548.77,33.59,4.25,110.42,130.13
2024-12-28 02:00:00,2,28,12,5.0,1335.14,26.73,9.57,93.27,109.02
2024-12-28 03:00:00,3,28,12,5.0,1295.09,23.99,11.0,89.66,105.2
